Rider_age,Rider_rating,Weatherconditions,traffic_type,Vehicle_condition,multiple_deliveries,Festival,City_type,time_taken,order_hour,order_time_of_day,distance
37.0,4.8,Fog,jam,0,1.0,no,metropolitian,48,20.0,Evening,20.17774245119436
34.0,4.7,Sunny,jam,0,1.0,no,urban,29,20.0,Evening,4.53013588790832
39.0,4.7,Windy,jam,2,1.0,no,metropolitian,28,19.0,Evening,10.428262034058305
39.0,3.8,Sandstorms,jam,1,1.0,no,urban,42,20.0,Evening,10.72562572441868
25.0,4.6,Windy,jam,0,1.0,no,metropolitian,26,20.0,Evening,19.36320422209685
31.0,4.0,Cloudy,jam,2,1.0,no,metropolitian,48,21.0,Evening,19.66102221350665
25.0,4.6,Windy,high,2,1.0,no,metropolitian,21,11.0,Morning,3.0250598092773755
31.0,4.1,Windy,jam,0,2.0,no,metropolitian,42,21.0,Evening,13.32609497353736
29.0,4.6,Windy,medium,2,1.0,no,urban,21,18.0,Afternoon,7.790158927084966
29.0,4.8,Fog,medium,1,0.0,no,metropolitian,18,16.0,Afternoon,6.209442398392529
31.0,5.0,Windy,high,2,1.0,no,metropolitian,28,14.0,Afternoon,6.217860689144307
27.0,4.8,Sunny,low,1,1.0,no,metropolitian,19,22.0,Evening,7.660840811905797
32.0,5.0,Cloudy,jam,0,0.0,no,metropolitian,47,21.0,Evening,19.65982489949014
34.0,4.2,Fog,high,1,1.0,no,metropolitian,37,14.0,Afternoon,6.0504060616582525
25.0,4.5,Fog,low,2,1.0,no,metropolitian,12,22.0,Evening,9.348206267361393
21.0,4.8,Stormy,low,2,0.0,no,metropolitian,10,9.0,Morning,3.104605953841284
30.0,5.0,Sunny,low,2,1.0,no,metropolitian,19,8.0,Morning,3.040541510002792
38.0,4.4,Windy,jam,1,1.0,no,urban,32,20.0,Evening,13.968990746015168
34.0,3.7,Fog,low,1,2.0,no,metropolitian,33,23.0,Evening,13.973182653917394
32.0,4.6,Stormy,low,2,1.0,no,metropolitian,28,8.0,Morning,2.937536254378516
20.0,4.9,Fog,jam,0,1.0,no,metropolitian,37,19.0,Evening,16.15438392455014
23.0,5.0,Windy,low,1,1.0,no,metropolitian,10,22.0,Evening,10.641928366460489
24.0,4.7,Windy,low,1,0.0,no,metropolitian,12,23.0,Evening,13.787603106955784
26.0,5.0,Sandstorms,jam,1,0.0,no,metropolitian,18,20.0,Evening,14.02175080337712
33.0,4.3,Sandstorms,medium,1,1.0,no,urban,35,18.0,Afternoon,16.819856608097247
31.0,4.9,Sunny,low,2,1.0,no,metropolitian,19,9.0,Morning,3.0201353609999835
21.0,4.7,Windy,medium,1,0.0,no,metropolitian,25,18.0,Afternoon,12.464422665211348
23.0,4.6,Fog,high,2,1.0,no,metropolitian,30,11.0,Morning,1.4883352105446686
36.0,4.2,Sandstorms,low,0,0.0,no,metropolitian,34,10.0,Morning,1.4897995018082963
22.0,4.3,Windy,low,0,0.0,no,metropolitian,27,9.0,Morning,1.554514382186963
29.0,5.0,Windy,high,1,1.0,no,metropolitian,21,12.0,Morning,6.128846407056886
34.0,4.7,Sandstorms,low,2,0.0,no,urban,19,22.0,Evening,12.417792351617557
24.0,4.5,Cloudy,jam,1,1.0,no,metropolitian,30,19.0,Evening,13.97175990042474
35.0,4.9,Sunny,medium,0,1.0,no,metropolitian,22,18.0,Afternoon,7.683332672259472
30.0,4.9,Cloudy,medium,2,0.0,no,metropolitian,37,18.0,Afternoon,13.583440059634135
30.0,4.9,Sandstorms,low,2,0.0,no,metropolitian,21,23.0,Evening,20.853653606522474
33.0,4.8,Windy,medium,2,1.0,no,urban,23,18.0,Afternoon,17.07395729139767
36.0,4.1,Sandstorms,medium,0,0.0,no,metropolitian,46,17.0,Afternoon,10.867366120252033
39.0,4.8,Stormy,low,1,0.0,no,metropolitian,22,9.0,Morning,1.4652507248457556
20.0,5.0,Sunny,low,2,0.0,no,metropolitian,22,10.0,Morning,3.0184094452114865
34.0,4.7,Cloudy,medium,2,0.6,no,urban,18,18.0,Afternoon,4.530462395476539
27.0,4.9,Fog,jam,0,0.6,no,urban,24,20.0,Evening,6.402590840079969
32.0,4.3,Windy,medium,0,0.0,no,metropolitian,33,15.0,Afternoon,6.049919555217586
27.0,5.0,Stormy,jam,1,0.0,no,metropolitian,15,21.0,Evening,12.256574293065658
27.0,4.9,Windy,jam,0,1.0,no,metropolitian,37,19.0,Evening,14.022136830289478
33.0,4.2,Windy,medium,0,1.0,no,urban,35,18.0,Afternoon,4.656788095044164
30.0,5.0,Sunny,low,0,1.0,no,metropolitian,21,10.0,Morning,3.024996343510784
30.0,4.8,Sunny,low,2,1.0,no,metropolitian,12,23.0,Evening,4.610254758948449
21.0,4.2,Cloudy,jam,2,1.0,no,metropolitian,39,20.0,Evening,13.681056958913906
36.0,4.0,Fog,jam,1,1.0,no,metropolitian,39,19.0,Evening,9.134744956244491
35.0,4.6,Windy,medium,0,0.8,no,metropolitian,31,17.0,Afternoon,16.47648131537372
33.0,4.8,Stormy,medium,2,1.0,no,metropolitian,30,17.0,Afternoon,10.705622903496971
37.0,4.7,Stormy,low,2,0.0,no,metropolitian,15,22.0,Evening,13.98958472463553
39.0,5.0,Cloudy,jam,1,1.0,no,metropolitian,37,21.0,Evening,11.014440721212225
36.0,4.6,Sunny,jam,0,1.0,no,metropolitian,26,21.0,Evening,7.651064458530381
21.0,4.8,Sandstorms,low,0,0.0,no,metropolitian,19,23.0,Evening,12.464422665211348
21.0,4.8,Sandstorms,low,2,0.0,no,urban,12,23.0,Evening,14.021848812228344
30.0,4.6,Fog,low,2,0.0,no,urban,18,22.0,Evening,4.561112369847916
30.0,4.6,Sandstorms,high,0,1.0,no,metropolitian,45,13.0,Afternoon,6.232179267966144
23.0,4.6,Fog,low,0,1.0,no,metropolitian,23,23.0,Evening,20.20642094372373
32.0,4.3,Windy,low,0,1.0,no,metropolitian,31,8.0,Morning,1.536864059415262
32.0,4.1,Sandstorms,low,0,0.0,no,urban,22,11.0,Morning,2.9962426790626724
27.0,4.5,Cloudy,jam,0,1.0,no,urban,40,20.0,Evening,12.162424445777306
30.0,4.7,Cloudy,low,1,1.0,no,metropolitian,15,8.0,Morning,3.116455382882508
31.0,4.8,Cloudy,jam,1,1.0,yes,urban,45,21.0,Evening,13.97275106350456
36.0,4.2,Sandstorms,low,0,1.0,no,metropolitian,33,10.0,Morning,1.5126978119717678
28.0,4.6,Sandstorms,jam,2,1.0,no,metropolitian,28,19.0,Evening,10.86821251710302
37.0,4.9,Windy,high,1,1.0,no,metropolitian,34,11.0,Morning,1.5147861398649296
23.0,4.7,Fog,jam,0,2.0,no,metropolitian,47,21.0,Evening,19.688324335752394
38.0,5.0,Cloudy,jam,1,0.0,no,metropolitian,36,21.0,Evening,17.164824725882017
36.0,4.9,Sandstorms,jam,1,1.0,no,metropolitian,27,19.0,Evening,20.18093693173923
22.0,4.9,Cloudy,low,2,1.0,no,urban,18,9.0,Morning,1.5320260227341909
26.0,4.9,Fog,medium,1,0.4,no,metropolitian,13,17.0,Afternoon,7.567411306545492
27.0,4.9,Windy,medium,2,1.0,no,metropolitian,24,18.0,Afternoon,10.641581256626232
28.0,4.6,Windy,medium,2,0.0,no,metropolitian,15,17.0,Afternoon,17.137414711878986
36.0,4.7,Cloudy,jam,2,1.0,no,metropolitian,38,19.0,Evening,16.824864367093813
22.0,4.6,Sandstorms,medium,1,0.0,no,metropolitian,26,16.0,Afternoon,5.969045594353118
20.0,4.8,Stormy,medium,2,0.0,no,metropolitian,18,18.0,Afternoon,12.091705731993333
35.0,4.9,Sunny,jam,2,0.0,no,metropolitian,21,20.0,Evening,7.66074883742589
33.0,4.7,Stormy,low,1,1.0,no,metropolitian,22,8.0,Morning,1.4897343062370805
30.0,4.7,Stormy,medium,1,0.0,no,metropolitian,27,17.0,Afternoon,11.916235157217862
24.0,4.8,Fog,jam,1,1.0,no,metropolitian,30,20.0,Evening,9.316238098535406
22.0,4.7,Fog,medium,0,1.0,no,metropolitian,30,17.0,Afternoon,10.710903359654202
35.0,4.6,Stormy,low,2,0.0,no,metropolitian,28,22.0,Evening,10.5652785705811
21.0,4.7,Cloudy,high,2,1.0,no,metropolitian,23,13.0,Afternoon,6.051108888205776
21.0,4.7,Sunny,medium,1,1.0,no,metropolitian,17,17.0,Afternoon,9.192770952683547
39.0,4.3,Cloudy,jam,2,0.0,yes,metropolitian,44,20.0,Evening,13.63127120906983
24.0,4.6,Fog,low,0,1.0,no,metropolitian,24,8.0,Morning,3.105369890908668
26.0,4.7,Cloudy,low,2,1.0,no,metropolitian,14,10.0,Morning,3.018906995736616
27.8,4.76,Cloudy,jam,1,1.0,no,urban,37,20.0,Evening,17.077949437324616
35.0,5.0,Windy,jam,1,1.0,no,metropolitian,33,20.0,Evening,7.79094413843958
28.0,4.7,Stormy,jam,0,1.0,no,metropolitian,29,21.0,Evening,13.612447554496786
36.0,4.9,Fog,medium,0,0.0,yes,metropolitian,40,18.0,Afternoon,16.830914549955864
37.0,4.7,Stormy,low,2,1.0,no,metropolitian,17,23.0,Evening,12.417487520918897
23.0,4.6,Windy,medium,2,0.0,no,metropolitian,15,17.0,Afternoon,19.975632175541914
35.0,4.2,Stormy,low,0,1.0,no,metropolitian,31,23.0,Evening,8.937919334801594
23.0,4.9,Fog,low,0,0.0,no,metropolitian,22,10.0,Morning,2.9766115118201046
26.0,4.7,Cloudy,high,2,1.0,no,metropolitian,28,13.0,Afternoon,5.958771662511523
24.0,4.6,Fog,low,2,1.0,no,metropolitian,18,9.0,Morning,3.025344768407918
20.0,4.7,Sunny,jam,2,1.0,no,metropolitian,24,22.0,Evening,15.124680551042957
28.0,4.6,Windy,low,1,0.0,no,urban,14,9.0,Morning,1.5524171512659315
25.0,4.8,Sunny,low,2,1.0,no,metropolitian,28,22.0,Evening,14.02323208308448
37.0,4.9,Windy,low,1,0.0,no,metropolitian,22,23.0,Evening,9.193469879776632
37.0,4.6,Sandstorms,low,2,1.0,no,metropolitian,26,9.0,Morning,3.040697853651633
24.0,4.7,Windy,high,0,0.0,no,urban,22,12.0,Morning,1.5147941817694572
31.0,3.7,Sandstorms,medium,1,0.0,no,metropolitian,35,17.0,Afternoon,13.990192142064847
21.0,4.8,Sunny,low,2,0.0,no,metropolitian,29,23.0,Evening,16.825674553493343
28.0,4.6,Sandstorms,low,1,1.0,no,metropolitian,15,23.0,Evening,13.972036025783176
34.0,4.2,Fog,jam,2,1.0,no,metropolitian,48,21.0,Evening,12.079397153885392
36.0,4.6,Sunny,jam,1,1.0,no,metropolitian,28,20.0,Evening,10.416963824321584
23.0,4.9,Stormy,low,2,1.0,no,metropolitian,19,9.0,Morning,1.4923354860352305
28.0,4.5,Sandstorms,low,1,0.0,no,urban,10,22.0,Evening,9.348433430020537
28.0,4.5,Fog,low,1,1.0,no,metropolitian,15,10.0,Morning,1.5525629397903205
37.0,4.1,Sandstorms,jam,1,2.0,no,metropolitian,33,20.0,Evening,13.989450296958768
30.0,4.6,Sunny,jam,1,0.0,no,metropolitian,18,21.0,Evening,10.60258238247256
29.0,4.7,Stormy,jam,2,1.0,no,metropolitian,29,22.0,Evening,10.602507301514994
34.0,5.0,Cloudy,low,1,0.0,no,metropolitian,25,0.0,Morning,14.022298282479133
22.0,4.9,Stormy,jam,0,1.0,no,metropolitian,17,19.0,Evening,7.761486237714824
39.0,4.7,Cloudy,low,0,0.4,no,metropolitian,26,23.0,Evening,9.326602961232512
35.0,4.4,Stormy,medium,0,1.0,no,urban,34,17.0,Afternoon,7.66052012420465
30.8,4.38,Sunny,low,0,1.0,no,metropolitian,24,17.4,Evening,16.72211837577326
22.0,5.0,Windy,medium,1,1.0,no,metropolitian,18,18.0,Afternoon,10.59395402438727
33.0,5.0,Sandstorms,low,0,1.0,no,metropolitian,26,22.0,Evening,16.849939918016492
27.0,4.6,Sandstorms,jam,1,1.0,no,metropolitian,27,20.0,Evening,7.600994631258685
25.0,4.9,Sandstorms,jam,1,1.0,no,metropolitian,29,20.0,Evening,12.481923899091273
32.0,4.8,Sunny,jam,1,0.8,no,urban,15,21.0,Evening,16.72129600980331
31.0,3.7,Stormy,medium,1,1.0,no,metropolitian,34,18.0,Afternoon,17.137414711878986
23.0,4.9,Windy,jam,2,1.0,no,metropolitian,21,20.0,Evening,10.280582064621877
23.0,4.8,Windy,low,2,0.0,no,metropolitian,13,23.0,Evening,20.06805871705733
21.0,4.6,Fog,high,1,1.0,no,metropolitian,23,12.0,Morning,13.049552437326792
30.0,4.6,Fog,medium,1,1.0,no,metropolitian,16,18.0,Afternoon,9.22014751541987
31.0,4.6,Cloudy,low,1,1.0,no,urban,18,23.0,Evening,7.684168603439756
31.0,4.9,Sunny,jam,1,1.0,no,metropolitian,17,19.0,Evening,15.67057838583226
24.0,4.8,Sandstorms,medium,2,0.0,no,metropolitian,15,18.0,Afternoon,12.41687169160696
27.0,4.9,Cloudy,low,0,1.0,no,urban,18,11.0,Morning,3.027292134044053
30.0,4.4,Fog,low,1,0.0,no,metropolitian,37,23.0,Evening,9.724695006100813
38.0,4.6,Sandstorms,medium,1,1.0,no,metropolitian,30,15.0,Afternoon,6.218076509100711
24.0,4.9,Sandstorms,jam,1,1.0,no,metropolitian,29,20.0,Evening,9.17624749258827
36.0,4.8,Sandstorms,low,1,1.0,no,metropolitian,22,10.0,Morning,1.560671234748265
27.0,4.6,Sandstorms,jam,0,1.0,no,metropolitian,32,19.0,Evening,7.772466272035551
32.0,4.5,Windy,low,0,1.0,no,urban,29,9.0,Morning,3.058968615637044
34.0,4.4,Fog,low,1,1.0,no,urban,34,23.0,Evening,12.419634114062012
30.0,4.9,Sandstorms,medium,2,1.0,no,metropolitian,26,18.0,Afternoon,7.76260023979039
32.0,4.6,Sunny,low,0,1.0,no,metropolitian,21,23.0,Evening,4.674172124263269
33.0,4.9,Stormy,low,1,1.0,no,metropolitian,22,22.0,Evening,13.767318777064409
32.0,4.8,Windy,jam,1,1.0,no,metropolitian,30,19.0,Evening,9.074573554008944
27.0,4.6,Stormy,medium,1,0.0,no,metropolitian,23,18.0,Afternoon,9.181146899051038
28.0,5.0,Sandstorms,medium,0,1.0,no,urban,26,18.0,Afternoon,4.610613705052655
31.0,5.0,Windy,jam,1,1.0,no,metropolitian,27,19.0,Evening,4.537516076226438
39.0,4.6,Stormy,medium,2,1.0,no,metropolitian,23,18.0,Afternoon,12.098761963862447
28.0,4.7,Cloudy,high,2,1.0,no,metropolitian,26,15.0,Afternoon,6.232341754608859
32.0,4.6,Cloudy,jam,1,2.0,no,metropolitian,40,21.0,Evening,13.63090323633241
26.0,4.1,Cloudy,medium,2,0.0,no,metropolitian,31,18.0,Afternoon,17.138022132927368
27.0,4.8,Sandstorms,jam,2,1.0,no,metropolitian,27,21.0,Evening,16.634890709262386
24.0,4.7,Fog,medium,1,0.0,no,urban,29,17.0,Afternoon,13.895813942912689
39.0,4.8,Sunny,low,2,1.0,no,urban,19,10.0,Morning,6.366174217451015
30.2,4.82,Sandstorms,jam,0,0.0,no,metropolitian,19,18.2,Afternoon,7.790237052802913
38.0,4.9,Stormy,high,1,0.0,no,metropolitian,28,11.0,Morning,3.029537387569692
34.0,4.7,Sunny,medium,1,0.0,no,metropolitian,20,18.0,Afternoon,8.85606252613461
38.0,4.8,Stormy,medium,2,0.0,no,metropolitian,33,17.0,Afternoon,9.326561838121483
21.0,4.7,Sandstorms,low,0,1.0,no,metropolitian,18,22.0,Evening,20.206315811338555
25.0,4.9,Cloudy,low,2,0.0,no,metropolitian,22,23.0,Evening,10.587023705098993
28.0,5.0,Stormy,jam,2,0.0,no,urban,21,21.0,Evening,20.831229799341045
31.0,4.7,Cloudy,high,1,1.0,no,metropolitian,36,12.0,Morning,6.049968949184032
37.0,4.9,Sandstorms,low,2,1.0,no,metropolitian,19,0.0,Morning,19.88015786997755
24.0,4.6,Cloudy,jam,0,0.0,no,metropolitian,29,20.0,Evening,4.636103104060772
34.0,4.8,Cloudy,jam,2,1.0,no,metropolitian,41,20.0,Evening,16.11367273137103
32.0,4.6,Stormy,low,1,1.0,no,metropolitian,24,10.0,Morning,3.116248509790061
35.0,4.7,Windy,low,2,1.0,no,metropolitian,25,22.0,Evening,4.5883872060778055
32.0,4.0,Stormy,medium,0,2.0,no,metropolitian,34,17.0,Afternoon,16.822155609317257
32.0,4.6,Cloudy,low,0,1.0,no,metropolitian,27,10.0,Morning,1.5544994921789963
37.0,4.8,Windy,medium,2,1.0,no,metropolitian,28,18.0,Afternoon,12.29272274148856
25.0,4.7,Sunny,jam,1,1.0,no,urban,10,21.0,Evening,11.280328411396049
39.0,4.8,Cloudy,low,2,0.0,no,urban,28,22.0,Evening,12.435256015114376
33.0,4.3,Stormy,high,0,3.0,yes,metropolitian,46,11.0,Morning,3.064485780676053
23.0,4.6,Fog,medium,2,1.0,no,metropolitian,30,17.0,Afternoon,12.099896960230076
26.0,5.0,Windy,medium,1,1.0,no,metropolitian,28,17.0,Afternoon,9.349055143284817
39.0,4.3,Sandstorms,high,0,1.0,no,metropolitian,37,13.0,Afternoon,6.147215320061788
31.0,4.3,Fog,medium,1,1.0,yes,metropolitian,41,18.0,Afternoon,10.641042055468692
31.0,3.8,Sandstorms,medium,1,1.0,no,metropolitian,32,18.0,Afternoon,10.265067476096052
24.0,4.7,Sunny,low,2,0.0,no,urban,17,11.0,Morning,1.5136437138948349
31.0,4.7,Stormy,medium,1,0.0,no,metropolitian,23,17.0,Afternoon,13.68148555689137
20.0,5.0,Sunny,jam,1,1.0,no,metropolitian,14,20.0,Evening,11.983297481116155
23.0,4.6,Fog,medium,1,1.0,no,metropolitian,31,18.0,Afternoon,10.756961091860273
39.0,4.1,Stormy,jam,2,1.0,no,metropolitian,39,21.0,Evening,16.824331819052116
23.0,4.6,Cloudy,high,0,0.0,no,metropolitian,21,12.0,Morning,6.128249797982013
23.0,4.9,Fog,medium,1,0.0,no,metropolitian,25,17.0,Afternoon,12.417792351617557
33.0,4.6,Windy,high,1,1.0,no,metropolitian,26,14.0,Afternoon,12.892257968488682
23.0,4.7,Stormy,low,2,0.0,no,metropolitian,18,22.0,Evening,20.182685858169084
24.0,4.7,Windy,medium,2,0.0,no,urban,22,17.0,Afternoon,7.7194548466544495
39.0,4.1,Windy,medium,0,1.0,no,metropolitian,34,17.0,Afternoon,13.973206773137711
21.0,4.3,Fog,medium,2,1.0,no,metropolitian,38,18.0,Afternoon,10.72504264384306
37.0,4.1,Fog,high,1,0.0,no,metropolitian,33,11.0,Morning,3.0184094452114865
20.0,4.9,Sandstorms,medium,2,0.0,no,metropolitian,20,17.0,Afternoon,17.07353769061412
34.0,4.8,Sandstorms,high,2,1.0,no,metropolitian,30,14.0,Afternoon,6.11924534302912
20.0,4.3,Windy,low,0,0.0,no,metropolitian,15,23.0,Evening,4.5883872060778055
27.0,4.9,Windy,low,2,0.0,no,metropolitian,18,23.0,Evening,19.043190708658745
38.0,4.8,Stormy,medium,2,0.6,no,metropolitian,22,19.0,Evening,11.916990180554908
34.0,4.9,Fog,low,2,1.0,no,urban,18,10.0,Morning,11.361886356105476
27.0,4.9,Sunny,low,0,0.0,no,metropolitian,16,10.0,Morning,1.5454029750341658
25.0,4.7,Windy,low,2,1.0,no,metropolitian,14,23.0,Evening,20.068696929514367
36.0,4.7,Fog,low,2,0.0,no,metropolitian,27,22.0,Evening,16.903235903519843
32.0,4.9,Sunny,medium,1,0.0,no,metropolitian,25,18.0,Afternoon,16.85270156392274
26.0,5.0,Sandstorms,high,1,1.0,no,metropolitian,22,14.0,Afternoon,6.03744523636816
28.8,4.88,Stormy,jam,3,0.0,no,urban,21,15.0,Evening,10.757031850083594
27.0,4.7,Sunny,jam,0,1.0,no,metropolitian,29,19.0,Evening,19.364487993280896
33.0,4.3,Windy,jam,2,0.0,no,metropolitian,36,21.0,Evening,17.138077427627866
21.0,4.8,Sunny,jam,1,1.0,no,metropolitian,13,21.0,Evening,7.7635043374686274
34.0,4.6,Cloudy,jam,0,2.0,yes,metropolitian,48,20.0,Evening,20.176709024393567
23.0,4.9,Sandstorms,medium,2,1.0,no,metropolitian,28,18.0,Afternoon,19.615926964388624
31.0,4.3,Fog,jam,1,1.0,no,metropolitian,32,19.0,Evening,4.589834614418373
33.0,4.8,Stormy,medium,2,1.0,no,metropolitian,33,15.0,Afternoon,6.118471180690497
32.0,4.2,Fog,medium,2,0.0,no,urban,36,18.0,Afternoon,20.206315811338555
36.0,4.3,Windy,low,0,0.0,no,metropolitian,23,9.0,Morning,1.5203013368536653
21.0,4.8,Windy,medium,0,1.0,no,metropolitian,23,17.0,Afternoon,9.07462863182012
33.0,4.4,Stormy,medium,0,1.0,no,metropolitian,33,18.0,Afternoon,19.08722804529813
22.0,4.7,Sunny,medium,2,0.6,no,metropolitian,14,17.0,Afternoon,4.544085706303389
29.0,4.7,Windy,low,1,0.0,no,metropolitian,10,8.0,Morning,3.018883117682491
37.0,5.0,Windy,jam,0,1.0,no,metropolitian,48,21.0,Evening,13.760880474936114
24.0,4.4,Fog,medium,2,1.0,no,metropolitian,31,17.0,Afternoon,17.09799694004444
22.0,4.0,Cloudy,jam,2,1.0,no,metropolitian,43,19.0,Evening,20.85157880964364
36.0,4.1,Sandstorms,jam,0,1.0,no,metropolitian,38,19.0,Evening,8.953274723589717
32.0,4.0,Stormy,medium,0,2.0,yes,metropolitian,47,18.0,Afternoon,13.682511992314726
22.0,4.0,Sandstorms,jam,0,1.0,no,metropolitian,39,19.0,Evening,13.787803344501585
30.0,4.6,Cloudy,low,0,1.0,no,metropolitian,25,22.0,Evening,9.16097005675498
27.0,4.6,Stormy,jam,1,1.0,no,metropolitian,14,20.0,Evening,7.573462889023675
36.0,4.4,Cloudy,low,0,0.0,no,metropolitian,42,22.0,Evening,10.59484217901128
20.0,3.7,Sunny,jam,0,1.0,no,urban,47,19.0,Evening,7.80279377922801
30.0,5.0,Cloudy,jam,2,1.0,no,metropolitian,33,21.0,Evening,9.07437751153265
39.0,4.6,Sunny,jam,1,1.0,no,metropolitian,15,21.0,Evening,20.85246594803466
30.0,4.2,Sandstorms,high,0,0.0,no,metropolitian,45,13.0,Afternoon,6.037118440222451
32.0,5.0,Cloudy,jam,2,1.0,no,urban,28,20.0,Evening,7.648947507755509
33.0,5.0,Sunny,medium,1,1.0,no,metropolitian,17,18.0,Afternoon,13.680927409309072
39.0,4.6,Cloudy,medium,0,1.0,no,metropolitian,28,18.0,Afternoon,4.527535939190659
27.0,4.9,Stormy,jam,0,1.0,no,urban,29,20.0,Evening,10.417148727806453
34.0,4.4,Windy,medium,0,1.0,no,urban,33,17.0,Afternoon,4.657649165910802
22.0,4.6,Stormy,medium,2,0.0,no,metropolitian,16,18.0,Afternoon,19.65982489949014
36.0,4.3,Windy,jam,0,1.0,no,metropolitian,35,20.0,Evening,19.470884197808505
25.0,4.7,Cloudy,jam,0,1.0,yes,metropolitian,44,20.0,Evening,19.3626986679347
21.0,4.6,Windy,jam,2,0.0,no,metropolitian,17,19.0,Evening,12.464369459117805
30.2,4.7,Fog,jam,3,1.0,no,metropolitian,33,15.8,Evening,9.326872529115304
22.0,4.2,Sunny,high,0,3.0,no,metropolitian,53,11.0,Morning,1.4981425885986377
32.0,5.0,Windy,medium,0,1.0,yes,metropolitian,49,18.0,Afternoon,13.990151177257513
26.0,4.720000000000001,Sandstorms,low,3,0.0,no,urban,10,17.4,Afternoon,7.803078643590116
38.0,4.7,Sandstorms,jam,2,1.0,no,urban,32,21.0,Evening,7.342525901901799
32.0,4.6,Cloudy,high,2,1.0,no,metropolitian,39,12.0,Morning,6.232303380306801
37.0,4.5,Windy,medium,1,1.0,no,metropolitian,38,18.0,Afternoon,8.590596731706292
36.0,5.0,Cloudy,jam,1,1.0,no,metropolitian,27,19.0,Evening,4.66345622976206
28.0,4.7,Windy,jam,1,0.0,no,metropolitian,24,19.0,Evening,16.368369640858596
21.0,5.0,Sunny,jam,0,0.0,no,metropolitian,17,21.0,Evening,19.88498909391697
28.0,4.0,Sandstorms,jam,0,1.0,no,metropolitian,33,21.0,Evening,12.074114327172763
28.0,4.8,Windy,jam,0,1.0,no,metropolitian,24,19.0,Evening,15.972919040868764
35.0,4.7,Cloudy,low,2,0.0,no,metropolitian,15,9.0,Morning,10.840237952301454
34.0,5.0,Sandstorms,medium,2,1.0,no,metropolitian,21,18.0,Afternoon,16.81997876421149
27.0,4.5,Windy,high,2,0.0,no,metropolitian,10,12.0,Morning,6.081440797008078
26.0,4.7,Windy,low,2,1.0,no,metropolitian,19,9.0,Morning,1.5605576364539593
22.0,5.0,Fog,medium,1,0.0,no,urban,19,15.0,Afternoon,5.959018323622379
37.0,4.5,Sandstorms,jam,2,1.0,no,metropolitian,26,19.0,Evening,11.93753737730982
29.0,4.7,Sunny,low,0,1.0,no,metropolitian,21,22.0,Evening,11.9165950600701
29.0,4.9,Windy,low,2,0.0,no,metropolitian,15,23.0,Evening,6.931266530706912
35.0,5.0,Sunny,medium,2,1.0,no,metropolitian,19,18.0,Afternoon,13.405500819756533
36.0,4.5,Sandstorms,high,1,1.0,no,metropolitian,25,13.0,Afternoon,10.052716642939554
30.0,4.8,Sandstorms,medium,1,1.0,no,metropolitian,25,18.0,Afternoon,19.658727827948923
29.0,4.1,Cloudy,medium,2,1.0,no,metropolitian,38,17.0,Afternoon,16.63859018321037
21.0,4.7,Cloudy,jam,1,1.0,no,metropolitian,25,20.0,Evening,4.5967456266495255
33.0,4.4,Cloudy,high,2,1.0,no,metropolitian,39,13.0,Afternoon,5.968985457275438
28.0,4.9,Fog,low,1,0.0,no,metropolitian,14,22.0,Evening,8.937880155829204
33.0,4.3,Cloudy,medium,2,2.0,no,metropolitian,42,17.0,Afternoon,19.688308620509066
20.0,4.6,Stormy,low,1,0.0,no,urban,14,0.0,Morning,19.620419296539986
36.0,4.5,Sunny,medium,0,1.0,no,metropolitian,26,16.0,Afternoon,6.2422824913122765
30.0,4.5,Windy,medium,2,0.0,no,metropolitian,25,16.0,Afternoon,6.210069011405746
29.0,4.6,Fog,medium,2,0.0,no,urban,11,17.0,Afternoon,9.80703262366826
28.0,4.5,Windy,jam,1,0.0,no,metropolitian,21,20.0,Evening,16.852118690780628
27.0,4.8,Stormy,medium,0,1.0,no,metropolitian,12,15.0,Afternoon,6.105221374384473
27.0,4.8,Cloudy,high,0,0.0,no,metropolitian,22,14.0,Afternoon,6.232180611484166
36.0,4.6,Fog,jam,1,0.0,no,metropolitian,34,21.0,Evening,4.596534542243907
27.0,4.8,Windy,jam,2,1.0,no,metropolitian,25,22.0,Evening,10.906065218662736
29.0,4.6,Sandstorms,jam,1,1.0,no,metropolitian,11,19.0,Evening,7.763183552897837
28.0,4.6,Stormy,medium,0,1.0,no,metropolitian,11,17.0,Afternoon,7.760775621293676
37.0,4.8,Sunny,jam,1,1.0,no,metropolitian,22,21.0,Evening,9.348431884826278
27.0,4.6,Stormy,jam,0,0.6,no,metropolitian,33,21.0,Evening,7.790172211356696
34.0,5.0,Stormy,low,2,0.0,no,metropolitian,25,23.0,Evening,13.427981831457974
29.6,4.7,Stormy,jam,3,0.0,no,metropolitian,41,16.6,Evening,12.075147204184724
33.0,3.6,Sunny,jam,2,0.0,no,metropolitian,32,20.0,Evening,10.906379593113725
35.0,4.6,Windy,low,1,1.0,no,metropolitian,17,22.0,Evening,13.98951205355768
25.0,4.6,Fog,low,0,1.0,no,metropolitian,23,22.0,Evening,9.477093157182864
31.0,4.0,Sandstorms,jam,0,0.0,no,metropolitian,46,20.0,Evening,20.18125982649362
37.0,4.7,Stormy,high,0,2.0,no,urban,49,11.0,Morning,1.5526496306637072
20.0,5.0,Sunny,low,2,0.0,no,urban,22,9.0,Morning,1.5545063790428728
